name,category,selected_migration,selected_value,old_value,migration_final_value,current_log41_value,old_vs_current,migration_final_vs_current,selected_vs_current
ACRO_BAL_PITCH,other,False,,1.0,1.0,1.0,same,same,not_selected
ACRO_BAL_ROLL,other,False,,1.0,1.0,1.0,same,same,not_selected
ACRO_OPTIONS,other,False,,0.0,0.0,0.0,same,same,not_selected
ACRO_RP_EXPO,other,False,,0.300000012,0.300000012,0.30000001192092896,same,same,not_selected
ACRO_RP_RATE,other,False,,360.0,360.0,360.0,same,same,not_selected
ACRO_RP_RATE_TC,other,False,,0.0,0.0,0.0,same,same,not_selected
ACRO_THR_MID,other,False,,0.0,0.0,0.0,same,same,not_selected
ACRO_TRAINER,other,False,,2.0,2.0,2.0,same,same,not_selected
ACRO_Y_EXPO,other,False,,0.0,0.0,0.0,same,same,not_selected
ACRO_Y_RATE,other,False,,202.5,202.5,202.5,same,same,not_selected
ACRO_Y_RATE_TC,other,False,,0.0,0.0,0.0,same,same,not_selected
ADSB_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
AHRS_COMP_BETA,navigation_sensor,False,,0.100000001,0.100000001,0.10000000149011612,same,same,not_selected
AHRS_EKF_TYPE,navigation_sensor,True,3.0,3.0,3.0,3.0,same,same,same
AHRS_GPS_GAIN,navigation_sensor,False,,1.0,1.0,1.0,same,same,not_selected
AHRS_GPS_MINSATS,navigation_sensor,False,,6.0,6.0,6.0,same,same,not_selected
AHRS_GPS_USE,navigation_sensor,False,,1.0,1.0,1.0,same,same,not_selected
AHRS_OPTIONS,navigation_sensor,True,24.0,24.0,24.0,24.0,same,same,same
AHRS_ORIENTATION,navigation_sensor,False,,0.0,0.0,0.0,same,same,not_selected
AHRS_ORIGIN_ALT,navigation_sensor,True,0.0,0.0,0.0,0.0,same,same,same
AHRS_ORIGIN_LAT,navigation_sensor,True,22.135278701782227,22.1352787,22.1352787,22.135278701782227,same,same,same
AHRS_ORIGIN_LON,navigation_sensor,True,113.54499816894531,113.544998,113.544998,113.54499816894531,same,same,same
AHRS_RP_P,navigation_sensor,False,,0.100000001,0.200000003,0.20000000298023224,different,same,not_selected
AHRS_TRIM_X,hardware_specific,False,,0.00173882407,0.0,-0.004157308954745531,different,different,not_selected
AHRS_TRIM_Y,hardware_specific,False,,-0.0141977472,0.0,-0.012634593062102795,different,different,not_selected
AHRS_TRIM_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
AHRS_WIND_MAX,navigation_sensor,False,,0.0,0.0,0.0,same,same,not_selected
AHRS_YAW_P,navigation_sensor,False,,0.100000001,0.200000003,0.20000000298023224,different,same,not_selected
ARMING_ACCTHRESH,safety,False,,0.75,0.75,0.75,same,same,not_selected
ARMING_CRSDP_IGN,safety,False,,0.0,0.0,0.0,same,same,not_selected
ARMING_MAGTHRESH,safety,False,,100.0,100.0,100.0,same,same,not_selected
ARMING_MIS_ITEMS,safety,False,,0.0,0.0,0.0,same,same,not_selected
ARMING_NEED_LOC,safety,False,,0.0,0.0,0.0,same,same,not_selected
ARMING_OPTIONS,safety,False,,0.0,0.0,0.0,same,same,not_selected
ARMING_RUDDER,safety,False,,2.0,2.0,2.0,same,same,not_selected
ARMING_SKIPCHK,safety,False,,0.0,0.0,0.0,same,same,not_selected
ARSPD_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
ATC_ACC_P_MAX,hardware_specific,False,,1100.0,1100.0,1100.0,same,same,not_selected
ATC_ACC_R_MAX,hardware_specific,False,,1100.0,1100.0,1100.0,same,same,not_selected
ATC_ACC_Y_MAX,hardware_specific,False,,270.0,270.0,270.0,same,same,not_selected
ATC_ANGLE_BOOST,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_ANGLE_MAX,hardware_specific,False,,30.0,30.0,30.0,same,same,not_selected
ATC_ANG_LIM_TC,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_ANG_PIT_P,hardware_specific,False,,4.5,4.5,4.5,same,same,not_selected
ATC_ANG_RLL_P,hardware_specific,False,,4.5,4.5,4.5,same,same,not_selected
ATC_ANG_YAW_P,hardware_specific,False,,4.5,4.5,4.5,same,same,not_selected
ATC_INPUT_TC,hardware_specific,False,,0.100000001,0.100000001,0.10000000149011612,same,same,not_selected
ATC_LAND_P_MULT,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_LAND_R_MULT,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_LAND_Y_MULT,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_RATE_FF_ENAB,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
ATC_RATE_P_MAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RATE_R_MAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RATE_WPY_MAX,hardware_specific,False,,60.0,60.0,60.0,same,same,not_selected
ATC_RATE_Y_MAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_D,hardware_specific,False,,0.00359999994,0.00359999994,0.003599999938160181,same,same,not_selected
ATC_RAT_PIT_D_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_FLTD,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_PIT_FLTE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_FLTT,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_PIT_I,hardware_specific,False,,0.135000005,0.135000005,0.13500000536441803,same,same,not_selected
ATC_RAT_PIT_IMAX,hardware_specific,False,,0.5,0.5,0.5,same,same,not_selected
ATC_RAT_PIT_NEF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_NTF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_P,hardware_specific,False,,0.135000005,0.135000005,0.13500000536441803,same,same,not_selected
ATC_RAT_PIT_PDMX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_PIT_SMAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_D,hardware_specific,False,,0.00359999994,0.00359999994,0.003599999938160181,same,same,not_selected
ATC_RAT_RLL_D_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_FLTD,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_RLL_FLTE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_FLTT,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_RLL_I,hardware_specific,False,,0.135000005,0.135000005,0.13500000536441803,same,same,not_selected
ATC_RAT_RLL_IMAX,hardware_specific,False,,0.5,0.5,0.5,same,same,not_selected
ATC_RAT_RLL_NEF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_NTF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_P,hardware_specific,False,,0.135000005,0.135000005,0.13500000536441803,same,same,not_selected
ATC_RAT_RLL_PDMX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_RLL_SMAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_D,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_D_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_FF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_FLTD,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_YAW_FLTE,hardware_specific,False,,2.5,2.5,2.5,same,same,not_selected
ATC_RAT_YAW_FLTT,hardware_specific,False,,20.0,20.0,20.0,same,same,not_selected
ATC_RAT_YAW_I,hardware_specific,False,,0.0179999992,0.0179999992,0.017999999225139618,same,same,not_selected
ATC_RAT_YAW_IMAX,hardware_specific,False,,0.5,0.5,0.5,same,same,not_selected
ATC_RAT_YAW_NEF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_NTF,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_P,hardware_specific,False,,0.180000007,0.180000007,0.18000000715255737,same,same,not_selected
ATC_RAT_YAW_PDMX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_RAT_YAW_SMAX,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_THR_G_BOOST,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
ATC_THR_MIX_MAN,hardware_specific,False,,0.100000001,0.100000001,0.10000000149011612,same,same,not_selected
ATC_THR_MIX_MAX,hardware_specific,False,,0.5,0.5,0.5,same,same,not_selected
ATC_THR_MIX_MIN,hardware_specific,False,,0.100000001,0.100000001,0.10000000149011612,same,same,not_selected
AUTOTUNE_AGGR,other,False,,0.075000003,0.075000003,0.07500000298023224,same,same,not_selected
AUTOTUNE_AXES,other,False,,7.0,7.0,7.0,same,same,not_selected
AUTOTUNE_GMBK,other,False,,0.25,0.25,0.25,same,same,not_selected
AUTOTUNE_MIN_D,other,False,,0.000500000024,0.000500000024,0.0005000000237487257,same,same,not_selected
AUTO_OPTIONS,other,False,,0.0,0.0,0.0,same,same,not_selected
AVD_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
AVOID_ACCEL_MAX,other,False,,3.0,3.0,3.0,same,same,not_selected
AVOID_ALT_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
AVOID_BACKUP_DZ,other,False,,0.100000001,0.100000001,0.10000000149011612,same,same,not_selected
AVOID_BACKUP_SPD,other,False,,0.75,0.75,0.75,same,same,not_selected
AVOID_BACKZ_SPD,other,False,,0.75,0.75,0.75,same,same,not_selected
AVOID_BEHAVE,other,False,,0.0,0.0,0.0,same,same,not_selected
AVOID_DIST_MAX,other,False,,5.0,5.0,5.0,same,same,not_selected
AVOID_ENABLE,other,False,,3.0,3.0,3.0,same,same,not_selected
AVOID_MARGIN,other,False,,2.0,2.0,2.0,same,same,not_selected
BARO1_DEVID,hardware_specific,False,,721674.0,721674.0,721674.0,same,same,not_selected
BARO1_GND_PRESS,hardware_specific,False,,99985.9688,100072.516,99929.9921875,different,different,not_selected
BARO1_WCF_ENABLE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO2_DEVID,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO2_GND_PRESS,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO2_WCF_ENABLE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO3_DEVID,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO3_GND_PRESS,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO3_WCF_ENABLE,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_ALTERR_MAX,hardware_specific,False,,2000.0,2000.0,2000.0,same,same,not_selected
BARO_ALT_OFFSET,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_EXT_BUS,hardware_specific,False,,-1.0,-1.0,-1.0,same,same,not_selected
BARO_FIELD_ELV,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_FLTR_RNG,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_GND_TEMP,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_OPTIONS,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_PRIMARY,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BARO_PROBE_EXT,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BATT2_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT3_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT4_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT5_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT6_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT7_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT8_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT9_MONITOR,other,False,,0.0,0.0,0.0,same,same,not_selected
BATT_MONITOR,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
BRD_BOOT_DELAY,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_HEAT_I,other,False,,0.300000012,0.300000012,0.30000001192092896,same,same,not_selected
BRD_HEAT_IMAX,other,False,,70.0,70.0,70.0,same,same,not_selected
BRD_HEAT_LOWMGN,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_HEAT_P,other,False,,200.0,200.0,200.0,same,same,not_selected
BRD_HEAT_TARG,other,False,,-1.0,-1.0,-1.0,same,same,not_selected
BRD_IDLE_STATS,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_IO_DSHOT,other,False,,,0.0,0.0,different,same,not_selected
BRD_IO_ENABLE,other,False,,1.0,1.0,1.0,same,same,not_selected
BRD_OPTIONS,other,False,,1.0,1.0,1.0,same,same,not_selected
BRD_RTC_TYPES,other,False,,1.0,1.0,1.0,same,same,not_selected
BRD_RTC_TZ_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_SAFETYOPTION,safety,False,,3.0,3.0,3.0,same,same,not_selected
BRD_SAFETY_DEFLT,safety,False,,1.0,1.0,1.0,same,same,not_selected
BRD_SAFETY_MASK,safety,False,,16368.0,16368.0,16368.0,same,same,not_selected
BRD_SBUS_OUT,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_SD_SLOWDOWN,other,False,,0.0,4.0,0.0,same,different,not_selected
BRD_SER1_RTSCTS,other,False,,2.0,2.0,2.0,same,same,not_selected
BRD_SER2_RTSCTS,other,False,,2.0,2.0,2.0,same,same,not_selected
BRD_SERIAL_NUM,other,False,,0.0,0.0,0.0,same,same,not_selected
BRD_TYPE,other,False,,2.0,2.0,2.0,same,same,not_selected
BRD_VBUS_MIN,other,False,,4.30000019,4.30000019,4.300000190734863,same,same,not_selected
BRD_VSERVO_MIN,other,False,,0.0,0.0,0.0,same,same,not_selected
BTN_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
CAM1_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
CAM2_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
CAM_AUTO_ONLY,other,False,,0.0,0.0,0.0,same,same,not_selected
CAM_MAX_ROLL,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_D1_PROTOCOL,other,False,,1.0,1.0,1.0,same,same,not_selected
CAN_D1_PROTOCOL2,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_D2_PROTOCOL,other,False,,1.0,1.0,1.0,same,same,not_selected
CAN_D2_PROTOCOL2,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_LOGLEVEL,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_P1_DRIVER,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_P2_DRIVER,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_SLCAN_CPORT,other,False,,0.0,0.0,0.0,same,same,not_selected
CAN_SLCAN_SDELAY,other,False,,1.0,1.0,1.0,same,same,not_selected
CAN_SLCAN_SERNUM,other,False,,-1.0,-1.0,-1.0,same,same,not_selected
CAN_SLCAN_TIMOUT,other,False,,0.0,0.0,0.0,same,same,not_selected
CHUTE_ENABLED,other,False,,0.0,0.0,0.0,same,same,not_selected
CIRCLE_OPTIONS,other,False,,1.0,1.0,1.0,same,same,not_selected
CIRCLE_RADIUS_M,other,False,,10.0,10.0,10.0,same,same,not_selected
CIRCLE_RATE,other,False,,20.0,20.0,20.0,same,same,not_selected
COMPASS_AUTODEC,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_AUTO_ROT,hardware_specific,False,,2.0,2.0,2.0,same,same,not_selected
COMPASS_CAL_FIT,hardware_specific,False,,16.0,16.0,32.0,different,different,not_selected
COMPASS_DEC,hardware_specific,False,,-0.0547775589,-0.0547775589,-0.05477755889296532,same,same,not_selected
COMPASS_DEV_ID,hardware_specific,False,,131594.0,466441.0,466441.0,different,same,not_selected
COMPASS_DEV_ID2,hardware_specific,False,,466441.0,131594.0,131594.0,different,same,not_selected
COMPASS_DEV_ID3,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DEV_ID4,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DEV_ID5,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DEV_ID6,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DEV_ID7,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DEV_ID8,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_DIA2_X,hardware_specific,False,,0.605103374,1.0,0.46248719096183777,different,different,not_selected
COMPASS_DIA2_Y,hardware_specific,False,,0.551616609,1.0,0.7439460158348083,different,different,not_selected
COMPASS_DIA2_Z,hardware_specific,False,,0.791727662,1.0,0.5407243967056274,different,different,not_selected
COMPASS_DIA3_X,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_DIA3_Y,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_DIA3_Z,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_DIA_X,hardware_specific,False,,0.87794733,1.0,1.0,different,same,not_selected
COMPASS_DIA_Y,hardware_specific,False,,0.906932771,1.0,1.0,different,same,not_selected
COMPASS_DIA_Z,hardware_specific,False,,0.934910417,1.0,1.0,different,same,not_selected
COMPASS_DISBLMSK,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ENABLE,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_EXTERN2,hardware_specific,False,,1.0,0.0,0.0,different,same,not_selected
COMPASS_EXTERN3,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_EXTERNAL,hardware_specific,False,,0.0,1.0,1.0,different,same,not_selected
COMPASS_FLTR_RNG,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_LEARN,hardware_specific,False,,0.0,0.0,1.0,different,different,not_selected
COMPASS_MOT2_X,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT2_Y,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT2_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT3_X,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT3_Y,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT3_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOTCT,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT_X,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT_Y,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_MOT_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ODI2_X,hardware_specific,False,,0.214484707,0.0,0.01699390634894371,different,different,not_selected
COMPASS_ODI2_Y,hardware_specific,False,,0.00361714279,0.0,0.17005154490470886,different,different,not_selected
COMPASS_ODI2_Z,hardware_specific,False,,-0.0300314203,0.0,-0.029225066304206848,different,different,not_selected
COMPASS_ODI3_X,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ODI3_Y,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ODI3_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ODI_X,hardware_specific,False,,-0.12915884,0.0,0.0,different,same,not_selected
COMPASS_ODI_Y,hardware_specific,False,,0.0366672464,0.0,0.0,different,same,not_selected
COMPASS_ODI_Z,hardware_specific,False,,0.0724984035,0.0,0.0,different,same,not_selected
COMPASS_OFFS_MAX,hardware_specific,False,,1800.0,1800.0,1800.0,same,same,not_selected
COMPASS_OFS2_X,hardware_specific,False,,-377.037872,0.0,-558.4947509765625,different,different,not_selected
COMPASS_OFS2_Y,hardware_specific,False,,228.269119,0.0,164.48379516601562,different,different,not_selected
COMPASS_OFS2_Z,hardware_specific,False,,-56.9998512,0.0,145.38650512695312,different,different,not_selected
COMPASS_OFS3_X,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_OFS3_Y,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_OFS3_Z,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_OFS_X,hardware_specific,False,,-238.221893,0.0,-51.530513763427734,different,different,not_selected
COMPASS_OFS_Y,hardware_specific,False,,-330.865173,0.0,-79.81476593017578,different,different,not_selected
COMPASS_OFS_Z,hardware_specific,False,,-326.233734,0.0,-8.7655668258667,different,different,not_selected
COMPASS_OPTIONS,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ORIENT,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ORIENT2,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_ORIENT3,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_PMOT_EN,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_PRIO1_ID,hardware_specific,False,,131594.0,466441.0,466441.0,different,same,not_selected
COMPASS_PRIO2_ID,hardware_specific,False,,466441.0,131594.0,131594.0,different,same,not_selected
COMPASS_PRIO3_ID,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_SCALE,hardware_specific,False,,0.0,0.0,1.1950825452804565,different,different,not_selected
COMPASS_SCALE2,hardware_specific,False,,0.0,0.0,1.4246835708618164,different,different,not_selected
COMPASS_SCALE3,hardware_specific,False,,0.0,0.0,0.0,same,same,not_selected
COMPASS_USE,hardware_specific,False,,1.0,1.0,1.0,same,same,not_selected
COMPASS_USE2,hardware_specific,False,,1.0,1.0,0.0,different,different,not_selected
COMPASS_USE3,hardware_specific,False,,1.0,1.0,0.0,different,different,not_selected
CUST_ROT_ENABLE,other,False,,0.0,0.0,0.0,same,same,not_selected
DEV_OPTIONS,other,False,,0.0,0.0,0.0,same,same,not_selected
DISARM_DELAY,landing,True,5.0,5.0,5.0,5.0,same,same,same
EFI_TYPE,other,False,,0.0,0.0,0.0,same,same,not_selected
EK3_ABIAS_P_NSE,navigation_sensor,False,,0.0199999996,0.0199999996,0.019999999552965164,same,same,not_selected
EK3_ACC_BIAS_LIM,navigation_sensor,False,,1.0,1.0,1.0,same,same,not_selected
EK3_ACC_P_NSE,navigation_sensor,False,,0.349999994,0.349999994,0.3499999940395355,same,same,not_selected
EK3_AFFINITY,navigation_sensor,False,,0.0,0.0,0.0,same,same,not_selected
EK3_ALT_M_NSE,navigation_sensor,False,,2.0,2.0,2.0,same,same,not_selected
EK3_BCN_DELAY,navigation_sensor,False,,50.0,50.0,50.0,same,same,not_selected
EK3_BCN_I_GTE,navigation_sensor,False,,500.0,500.0,500.0,same,same,not_selected
EK3_BCN_M_NSE,navigation_sensor,False,,1.0,1.0,1.0,same,same,not_selected
EK3_BETA_MASK,navigation_sensor,False,,0.0,0.0,0.0,same,same,not_selected
EK3_CHECK_SCALE,navigation_sensor,False,,100.0,100.0,100.0,same,same,not_selected
EK3_DRAG_BCOEF_X,navigation_sensor,False,,0.0,0.0,0.0,same,same,not_selected
